"user.key";"datetime";"meter.reading";"diff"
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 21:05:55";287381;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 20:05:55";287373;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 19:05:55";287371;36
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 18:05:55";287335;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 17:05:56";287334;24
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 16:05:56";287310;27
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 15:05:56";287283;32
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 14:05:56";287251;162
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 13:05:54";287089;148
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 12:05:54";286941;123
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 11:05:54";286818;75
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 10:05:54";286743;37
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 09:05:57";286706;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 08:05:57";286705;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 07:05:57";286698;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 06:05:57";286698;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 05:05:56";286697;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 04:05:56";286697;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 03:05:56";286697;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 02:05:56";286697;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 01:05:56";286696;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"10/01/2016 00:05:56";286696;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 23:05:56";286688;28
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 22:05:56";286660;4
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 21:05:55";286656;37
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 20:05:55";286619;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 19:05:55";286610;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 18:05:55";286600;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 17:05:58";286592;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 16:05:58";286591;17
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 15:05:58";286574;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 14:05:58";286572;65
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 13:05:59";286507;14
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 12:05:59";286493;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 11:05:59";286491;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 10:05:59";286489;4
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 09:05:56";286485;26
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 08:05:56";286459;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 07:05:56";286444;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 06:05:56";286444;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 05:05:58";286444;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 04:05:58";286435;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 03:05:58";286435;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 02:05:58";286435;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 01:05:58";286434;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"09/01/2016 00:05:58";286434;24
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 23:05:58";286410;156
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 22:05:58";286254;83
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 21:05:57";286171;16
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 20:05:57";286155;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 19:05:57";286145;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 18:05:57";286136;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 17:05:58";286127;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 16:05:58";286118;32
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 15:05:58";286086;41
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 14:05:58";286045;14
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 13:05:57";286031;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 12:05:57";286021;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 11:05:57";286012;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 10:05:57";286010;182
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 05:05:57";285828;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 04:05:57";285828;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 03:05:57";285821;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 02:05:57";285821;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 01:06:04";285815;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"08/01/2016 00:06:04";285806;37
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 23:06:04";285769;72
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 22:06:04";285697;225
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 13:05:58";285472;17
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 12:05:58";285455;22
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 11:05:58";285433;16
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 10:05:58";285417;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 09:06:02";285411;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 08:06:02";285406;138
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 07:06:02";285268;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 06:06:02";285260;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 05:06:01";285260;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 04:06:01";285260;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 03:06:01";285259;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 02:06:01";285259;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 01:06:00";285259;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"07/01/2016 00:06:00";285251;32
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 23:06:00";285219;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 22:06:00";285209;33
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 21:06:01";285176;32
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 20:06:01";285144;3
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 19:06:01";285141;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 18:06:01";285140;16
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 17:06:01";285124;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 16:06:01";285109;42
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 15:06:01";285067;74
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 14:06:01";284993;98
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 13:05:59";284895;29
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 12:05:59";284866;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 11:05:59";284859;19
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 10:05:59";284840;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 09:06:07";284833;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 08:06:07";284832;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 07:06:07";284832;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 06:06:07";284832;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 05:06:04";284831;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 04:06:04";284831;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 03:06:04";284831;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 02:06:04";284830;13
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 01:06:04";284817;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"06/01/2016 00:06:04";284809;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"05/01/2016 23:06:04";284809;12
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"05/01/2016 22:06:04";284797;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"05/01/2016 21:06:03";284796;16
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"05/01/2016 20:06:03";284780;70
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"05/01/2016 19:06:03";284710;52
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"05/01/2016 18:06:03";284658;309
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"05/01/2016 01:06:06";284349;23
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"05/01/2016 00:06:06";284326;21
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 23:06:06";284305;97
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 22:06:06";284208;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 21:06:04";284207;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 20:06:04";284206;13
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 19:06:04";284193;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 18:06:04";284183;138
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 13:06:02";284045;22
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 12:06:02";284023;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 11:06:02";284008;19
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 10:06:02";283989;46
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 09:06:04";283943;93
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 08:06:04";283850;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 07:06:04";283849;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 06:06:04";283849;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 05:06:05";283848;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 04:06:05";283848;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 03:06:05";283841;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 02:06:05";283840;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 01:06:08";283840;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"04/01/2016 00:06:08";283830;34
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 23:06:08";283796;99
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 22:06:08";283697;276
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 13:06:05";283421;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 12:06:05";283403;21
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 11:06:05";283382;31
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 10:06:05";283351;101
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 09:06:07";283250;71
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 08:06:07";283179;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 07:06:07";283178;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 06:06:07";283178;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 01:06:08";283169;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"03/01/2016 00:06:08";283161;26
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 23:06:08";283135;22
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 22:06:08";283113;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 21:06:11";283112;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 20:06:11";283097;3
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 19:06:11";283094;179
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 18:06:11";282915;20
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 17:06:07";282895;59
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 16:06:07";282836;92
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 15:06:07";282744;35
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 14:06:07";282709;114
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 13:06:07";282595;22
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 12:06:07";282573;31
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 11:06:07";282542;24
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 10:06:07";282518;31
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 09:06:09";282487;26
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 08:06:09";282461;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 07:06:09";282461;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 06:06:09";282461;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 05:06:08";282460;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 04:06:08";282450;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 03:06:08";282450;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 02:06:08";282450;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 01:06:08";282450;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"02/01/2016 00:06:08";282442;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 23:06:08";282441;45
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 22:06:08";282396;523
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 13:06:08";281873;105
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 12:06:08";281768;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 11:06:08";281759;24
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 10:06:08";281735;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 09:06:09";281734;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 08:06:09";281733;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 07:06:09";281733;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 06:06:09";281732;14
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 05:06:08";281718;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 04:06:08";281718;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 03:06:08";281710;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"01/01/2016 02:06:08";281709;337
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 17:06:10";281372;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 16:06:10";281364;28
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 15:06:10";281336;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 14:06:10";281326;204
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 05:06:10";281122;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 04:06:10";281122;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 03:06:10";281121;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 02:06:10";281121;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 01:06:12";281120;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"31/12/2015 00:06:12";281119;29
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 23:06:12";281090;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 22:06:12";281072;83
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 21:06:12";280989;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 20:06:12";280988;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 19:06:12";280987;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 18:06:12";280978;11
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 17:06:14";280967;19
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 16:06:14";280948;54
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 15:06:14";280894;19
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 14:06:14";280875;20
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 13:06:10";280855;26
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 12:06:10";280829;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 11:06:10";280819;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 10:06:10";280809;182
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 05:06:11";280627;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 04:06:11";280627;14
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 03:06:11";280613;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 02:06:11";280613;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 01:06:39";280613;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"30/12/2015 00:06:39";280612;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 23:06:39";280603;25
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 22:06:39";280578;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 21:06:13";280578;56
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 20:06:13";280522;110
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 19:06:13";280412;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 18:06:13";280411;21
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 17:06:13";280390;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 16:06:13";280389;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 15:06:13";280388;3
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 14:06:13";280385;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 13:06:13";280367;11
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 12:06:13";280356;19
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 11:06:13";280337;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 10:06:13";280335;95
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 05:06:15";280240;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 04:06:15";280240;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 03:06:15";280234;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 02:06:15";280234;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 01:06:14";280233;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"29/12/2015 00:06:14";280226;16
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 23:06:14";280210;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 22:06:14";280200;68
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 21:06:13";280132;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 20:06:13";280114;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 19:06:13";280108;3
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 18:06:13";280105;11
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 17:06:14";280094;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 16:06:14";280087;36
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 15:06:14";280051;102
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 14:06:14";279949;24
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 13:06:13";279925;92
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 12:06:13";279833;33
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 11:06:13";279800;37
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 10:06:13";279763;82
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 05:06:15";279681;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 04:06:15";279681;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 03:06:15";279680;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 02:06:15";279680;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 01:06:15";279679;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/12/2015 00:06:15";279677;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 23:06:15";279662;13
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 22:06:15";279649;234
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 17:06:17";279415;14
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 16:06:17";279401;11
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 15:06:17";279390;55
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 14:06:17";279335;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 13:06:14";279328;25
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 12:06:14";279303;21
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 11:06:14";279282;38
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 10:06:14";279244;64
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 09:06:17";279180;67
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 08:06:17";279113;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 07:06:17";279112;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 06:06:17";279112;14
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 05:06:15";279098;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 04:06:15";279098;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 03:06:15";279092;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 02:06:15";279084;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 01:06:17";279084;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/12/2015 00:06:17";279069;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/12/2015 23:06:17";279068;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/12/2015 22:06:17";279059;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/12/2015 21:06:15";279057;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/12/2015 20:06:15";279039;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/12/2015 19:06:15";279037;27
